,name,url,comments
1871,View Updating and Relational Theory,https://salttiger.com/view-updating-and-relational-theory/,0
1872,Getting Started with Raspberry Pi,https://salttiger.com/getting-started-with-raspberry-pi/,0
1873,Getting Started with Mule Cloud Connect,https://salttiger.com/getting-started-with-mule-cloud-connect/,0
1874,Getting Started with MakerBot,https://salttiger.com/getting-started-with-makerbot/,0
1875,eBay Commerce Cookbook,https://salttiger.com/ebay-commerce-cookbook/,0
1876,Building Node Applications with MongoDB and Backbone,https://salttiger.com/building-node-applications-with-mongodb-and-backbone/,0
1877,Puppet Types and Providers,https://salttiger.com/puppet-types-and-providers/,0
1878,Programmer’s Guide to Drupal,https://salttiger.com/programmers-guide-to-drupal/,0
1879,Bandit Algorithms for Website Optimization,https://salttiger.com/bandit-algorithms-for-website-optimization/,0
1880,MySQL High Availability,https://salttiger.com/mysql-high-availability/,0
1881,"Windows Internals, Part 2, 6th Edition",https://salttiger.com/windows-internals-part-2-6th-edition/,0
1882,"Windows Internals, Part 1, 6th Edition",https://salttiger.com/windows-internals-part-1-6th-edition/,0
1883,More Effective C++: 35 New Ways to Improve Your Programs and Designs,https://salttiger.com/more-effective-cpp-35-new-ways-to-improve-your-programs-and-designs/,0
1884,Effective STL: 50 Specific Ways to Improve Your Use of the Standard Template Library,https://salttiger.com/effective-stl-50-specific-ways-to-improve-your-use-of-the-standard-template-library/,0
1885,"Tomcat: The Definitive Guide, 2nd Edition",https://salttiger.com/tomcat-the-definitive-guide-2nd-edition/,0
1886,Programming C# 5.0,https://salttiger.com/programming-csharp-5-0/,0
1887,JRuby Cookbook,https://salttiger.com/jruby-cookbook/,0
1888,"Java Cookbook, 2nd Edition",https://salttiger.com/java-cookbook-2nd-edition/,0
1889,Eclipse IDE Pocket Guide,https://salttiger.com/eclipse-ide-pocket-guide/,0
1890,Eclipse,https://salttiger.com/eclipse/,0
1891,Windows Server 2012: Up and Running,https://salttiger.com/windows-server-2012-up-and-running/,0
1892,Monitoring with Ganglia,https://salttiger.com/monitoring-with-ganglia/,0
1893,MapReduce Design Patterns,https://salttiger.com/mapreduce-design-patterns/,0
1894,Juniper Networks Warrior,https://salttiger.com/juniper-networks-warrior/,0
1895,iOS 6 Programming Cookbook,https://salttiger.com/ios-6-programming-cookbook/,0
1896,"Building Web, Cloud, and Mobile Solutions with F#",https://salttiger.com/building-web-cloud-and-mobile-solutions-with-fsharp/,0
1897,Bad Data Handbook,https://salttiger.com/bad-data-handbook/,0
1898,SciPy and NumPy,https://salttiger.com/scipy-and-numpy/,0
1899,"Statistics in a Nutshell, 2nd Edition",https://salttiger.com/statistics-in-a-nutshell-2nd-edition/,0
1900,Make: Ultimate Guide to 3D Printing,https://salttiger.com/make-ultimate-guide-to-3d-printing/,0
1901,Kinect Hacks,https://salttiger.com/kinect-hacks/,0
1902,HTML5 Hacks,https://salttiger.com/html5-hacks/,0
1903,Atmospheric Monitoring with Arduino,https://salttiger.com/atmospheric-monitoring-with-arduino/,0
1904,Spring Data,https://salttiger.com/spring-data/,0
1905,Make an Arduino-Controlled Robot,https://salttiger.com/make-an-arduino-controlled-robot/,0
1906,Encyclopedia of Electronic Components Volume 1,https://salttiger.com/encyclopedia-of-electronic-components-volume-1/,0
1907,Dart: Up and Running,https://salttiger.com/dart-up-and-running/,0
1908,ClojureScript: Up and Running,https://salttiger.com/clojurescript-up-and-running/,0
1909,21st Century C,https://salttiger.com/21st-century-c/,0
1910,Real World Haskell,https://salttiger.com/real-world-haskell/,0
1911,"Information Architecture for the World Wide Web, 3rd Edition",https://salttiger.com/information-architecture-for-the-world-wide-web-3rd-edition/,0
1912,Windows 8: Out of the Box,https://salttiger.com/windows-8-out-of-the-box/,0
1913,"R in a Nutshell, 2nd Edition",https://salttiger.com/r-in-a-nutshell-2nd-edition/,0
1914,"Programming Google App Engine, 2nd Edition",https://salttiger.com/programming-google-app-engine-2nd-edition/,0
1915,"Programming F# 3.0, 2nd Edition",https://salttiger.com/programming-f-3-0-2nd-edition/,0
1916,Practical Zendesk Administration,https://salttiger.com/practical-zendesk-administration/,0
1917,Natural Language Annotation for Machine Learning,https://salttiger.com/natural-language-annotation-for-machine-learning/,0
1918,MintDuino,https://salttiger.com/mintduino/,0
1919,Hadoop Operations,https://salttiger.com/hadoop-operations/,0
1920,Geolocation in iOS,https://salttiger.com/geolocation-in-ios/,0
1921,Arista Warrior,https://salttiger.com/arista-warrior/,0
1922,HBase in Action,https://salttiger.com/hbase-in-action/,0
1923,iOS in Practice,https://salttiger.com/ios-in-practice/,0
1924,Hello! HTML5 & CSS3,https://salttiger.com/hello-html5-css3/,0
1925,Hadoop in Practice,https://salttiger.com/hadoop-in-practice/,0
1926,Restlet in Action,https://salttiger.com/restlet-in-action/,0
1927,Getting Started with RFID,https://salttiger.com/getting-started-with-rfid/,0
1928,"Web Design in a Nutshell, 3rd Edition",https://salttiger.com/web-design-in-a-nutshell-3rd-edition/,0
1929,Tcl/Tk in a Nutshell,https://salttiger.com/tcltk-in-a-nutshell/,0
1930,"MySQL in a Nutshell, 2nd Edition",https://salttiger.com/mysql-in-a-nutshell-2nd-edition/,0
1931,Linux Kernel in a Nutshell,https://salttiger.com/linux-kernel-in-a-nutshell/,0
1932,C++ In a Nutshell,https://salttiger.com/cpp-in-a-nutshell/,0
1933,C in a Nutshell,https://salttiger.com/c-in-a-nutshell/,0
1934,"Switching to the Mac: The Missing Manual, Mountain Lion Edition",https://salttiger.com/switching-to-the-mac-the-missing-manual-mountain-lion-edition/,0
1935,Photoshop Elements 11: The Missing Manual,https://salttiger.com/photoshop-elements-11-the-missing-manual/,0
1936,Adobe Edge Animate Preview 7: The Missing Manual,https://salttiger.com/adobe-edge-animate-preview-7-the-missing-manual/,0
1937,"Selectors, Specificity, and the Cascade",https://salttiger.com/selectors-specificity-and-the-cascade/,0
1938,Programming ASP.NET MVC 4,https://salttiger.com/programming-asp-net-mvc-4/,0
1939,Cloud Architecture Patterns,https://salttiger.com/cloud-architecture-patterns/,0
1940,Building a Windows IT Infrastructure in the Cloud,https://salttiger.com/building-a-windows-it-infrastructure-in-the-cloud/,0
1941,"Programming Android, 2nd Edition",https://salttiger.com/programming-android-2nd-edition/,0
1942,Learning Unix for OS X Mountain Lion,https://salttiger.com/learning-unix-for-os-x-mountain-lion/,0
1943,Learning Node,https://salttiger.com/learning-node/,0
1944,Ethics of Big Data,https://salttiger.com/ethics-of-big-data/,0
1945,Enterprise Games,https://salttiger.com/enterprise-games/,0
1946,Developing with Google+,https://salttiger.com/developing-with-googleplus/,0
1947,Civic Apps Competition Handbook,https://salttiger.com/civic-apps-competition-handbook/,0
1948,CSS and Documents,https://salttiger.com/css-and-documents/,0
1949,Java EE 6 Pocket Guide,https://salttiger.com/java-ee-6-pocket-guide/,0
1950,"Values, Units, and Colors",https://salttiger.com/values-units-and-colors/,0
1951,"Unix in a Nutshell, 4th Edition",https://salttiger.com/unix-in-a-nutshell-4th-edition/,0
1952,"LPI Linux Certification in a Nutshell, 3rd Edition",https://salttiger.com/lpi-linux-certification-in-a-nutshell-3rd-edition/,0
1953,Exploring Expect,https://salttiger.com/exploring-expect/,0
1954,"Essential System Administration, 3rd Edition",https://salttiger.com/essential-system-administration-3rd-edition/,0
1955,"Building Embedded Linux Systems, 2nd Edition",https://salttiger.com/building-embedded-linux-systems-2nd-edition/,0
1956,"Using Samba, 3rd Edition",https://salttiger.com/using-samba-3rd-edition/,0
1957,"Understanding the Linux Kernel, 3rd Edition",https://salttiger.com/understanding-the-linux-kernel-3rd-edition/,0
1958,Understanding Linux Network Internals,https://salttiger.com/understanding-linux-network-internals/,0
1959,"Running Linux, 5th Edition",https://salttiger.com/running-linux-5th-edition/,0
1960,"Python in a Nutshell, 2nd Edition",https://salttiger.com/python-in-a-nutshell-2nd-edition/,0
1961,"Python Cookbook, 2nd Edition",https://salttiger.com/python-cookbook-2nd-edition/,0
1962,Postfix: The Definitive Guide,https://salttiger.com/postfix-the-definitive-guide/,0
1963,"Linux Network Administrator’s Guide, 3rd Edition",https://salttiger.com/linux-network-administrators-guide-3rd-edition/,0
1964,"Linux Device Drivers, 3rd Edition",https://salttiger.com/linux-device-drivers-3rd-edition/,0
1965,Programming the TI-83 Plus/TI-84 Plus,https://salttiger.com/programming-the-ti-83-plusti-84-plus/,0
1966,SOA Patterns,https://salttiger.com/soa-patterns/,0
1967,Windows Phone 7 in Action,https://salttiger.com/windows-phone-7-in-action/,0
1968,Start Here! Learn the Kinect API,https://salttiger.com/start-here-learn-the-kinect-api/,0
1969,Visual Models for Software Requirements,https://salttiger.com/visual-models-for-software-requirements/,0
1970,"Programming Windows, 6th Edition, Release Preview eBook",https://salttiger.com/programming-windows-6th-edition-release-preview-ebook/,0
1971,"Programming Windows, 6th Edition, Consumer Preview eBook",https://salttiger.com/programming-windows-6th-edition-consumer-preview-ebook/,0
1972,Start Here! Learn JavaScript,https://salttiger.com/start-here-learn-javascript/,0
1973,The Connected Company,https://salttiger.com/the-connected-company/,0
1974,Surviving Orbit the DIY Way,https://salttiger.com/surviving-orbit-the-diy-way/,0
1975,Shipping Greatness,https://salttiger.com/shipping-greatness/,0
1976,Illustrated Guide to Home Forensic Science Experiments,https://salttiger.com/illustrated-guide-to-home-forensic-science-experiments/,0
1977,Getting Started with Storm,https://salttiger.com/getting-started-with-storm/,0
1978,Accessibility Handbook,https://salttiger.com/accessibility-handbook/,0
1979,"Version Control with Git, 2nd Edition",https://salttiger.com/version-control-with-git-2nd-edition/,0
1980,"Learning Web Design, 4th Edition",https://salttiger.com/learning-web-design-4th-edition/,0
1981,WebGL: Up and Running,https://salttiger.com/webgl-up-and-running/,0
1982,"Regular Expressions Cookbook, 2nd Edition",https://salttiger.com/regular-expressions-cookbook-2nd-edition/,0
1983,The Well-Grounded Java Developer,https://salttiger.com/the-well-grounded-java-developer/,0
1984,SOA Governance in Action,https://salttiger.com/soa-governance-in-action/,0
1985,Silverlight 5 in Action,https://salttiger.com/silverlight-5-in-action/,0
1986,Activiti in Action,https://salttiger.com/activiti-in-action/,0
1987,Brownfield Application Development in .NET,https://salttiger.com/brownfield-application-development-in-net/,0
1988,Scala.in.Depth,https://salttiger.com/scala-in-depth/,0
1989,Griffon in Action,https://salttiger.com/griffon-in-action/,0
1990,Flex Mobile in Action,https://salttiger.com/flex-mobile-in-action/,0
1991,ASP.NET MVC 4 in Action,https://salttiger.com/asp-net-mvc-4-in-action/,0
1992,RabbitMQ in Action,https://salttiger.com/rabbitmq-in-action/,0
1993,PowerShell and WMI,https://salttiger.com/powershell-and-wmi/,0
1994,MacRuby in Action,https://salttiger.com/macruby-in-action/,0
1995,Spring Roo in Action,https://salttiger.com/spring-roo-in-action/,0
1996,SharePoint 2010 Site Owner’s Manual,https://salttiger.com/sharepoint-2010-site-owners-manual/,0
1997,C++ Concurrency in Action,https://salttiger.com/cpp-concurrency-in-action/,0
1998,MongoDB in Action,https://salttiger.com/mongodb-in-action/,0
1999,OSGi in Depth,https://salttiger.com/osgi-in-depth/,0
2000,Tika in Action,https://salttiger.com/tika-in-action/,0
2001,Lift in Action,https://salttiger.com/lift-in-action/,0
2002,"Android in Action, Third Edition",https://salttiger.com/android-in-action-third-edition/,0
2003,OpenCL in Action,https://salttiger.com/opencl-in-action/,0
2004,Clojure in Action,https://salttiger.com/clojure-in-action/,0
2005,"SQL Server MVP Deep Dives, Volume 2",https://salttiger.com/sql-server-mvp-deep-dives-volume-2/,0
2006,SQL Server MVP Deep Dives,https://salttiger.com/sql-server-mvp-deep-dives/,0
2007,Mahout in Action,https://salttiger.com/mahout-in-action/,0
2008,Dependency Injection in .NET,https://salttiger.com/dependency-injection-in-net/,0
2009,Rails 3 in Action,https://salttiger.com/rails-3-in-action/,0
2010,Portlets in Action,https://salttiger.com/portlets-in-action/,0
2011,Objective-C Fundamentals,https://salttiger.com/objective-c-fundamentals/,0
2012,Liferay in Action,https://salttiger.com/liferay-in-action/,0
2013,FileMaker Pro 12: The Missing Manual,https://salttiger.com/filemaker-pro-12-the-missing-manual/,0
2014,"Intermediate Perl, 2nd Edition",https://salttiger.com/intermediate-perl-2nd-edition/,0
2015,Practical Computer Vision with SimpleCV,https://salttiger.com/practical-computer-vision-with-simplecv/,0
2016,Ext JS in Action,https://salttiger.com/ext-js-in-action/,0
2017,iBATIS in Action,https://salttiger.com/ibatis-in-action/,0
2018,ASP.NET 4.0 in Practice,https://salttiger.com/asp-net-4-0-in-practice/,0
2019,Entity Framework 4 in Action,https://salttiger.com/entity-framework-4-in-action/,0
2020,"Windows PowerShell in Action, Second Edition",https://salttiger.com/windows-powershell-in-action-second-edition/,0
2021,SQL Server DMVs in Action,https://salttiger.com/sql-server-dmvs-in-action/,0
2022,SharePoint 2010 Web Parts in Action,https://salttiger.com/sharepoint-2010-web-parts-in-action/,0
2023,SharePoint 2010 Workflows in Action,https://salttiger.com/sharepoint-2010-workflows-in-action/,0
2024,PostGIS in Action,https://salttiger.com/postgis-in-action/,0
2025,ActiveMQ in Action,https://salttiger.com/activemq-in-action/,0
2026,Continuous Integration in .NET,https://salttiger.com/continuous-integration-in-net/,0
2027,Tuscany SCA in Action,https://salttiger.com/tuscany-sca-in-action/,0
2028,Camel in Action,https://salttiger.com/camel-in-action/,0
2029,Hadoop in Action,https://salttiger.com/hadoop-in-action/,0
2030,"Learning SQL, 2nd Edition",https://salttiger.com/learning-sql-2nd-edition/,0
2031,Erlang and OTP in Action,https://salttiger.com/erlang-and-otp-in-action/,0
2032,Flex 4 in Action,https://salttiger.com/flex-4-in-action/,0
2033,The Cloud at Your Service,https://salttiger.com/the-cloud-at-your-service/,0
2034,"iText in Action, Second Edition",https://salttiger.com/itext-in-action-second-edition/,0
2035,Flex on Java,https://salttiger.com/flex-on-java/,0
2036,Azure in Action,https://salttiger.com/azure-in-action/,0
2037,Silverlight 4 in Action,https://salttiger.com/silverlight-4-in-action/,0
2038,Spring Dynamic Modules in Action,https://salttiger.com/spring-dynamic-modules-in-action/,0
2039,Agile ALM,https://salttiger.com/agile-alm/,0
2040,Generative Art,https://salttiger.com/generative-art/,0
2041,Location Aware Applications,https://salttiger.com/location-aware-applications/,0
2042,R in Action,https://salttiger.com/r-in-action/,0
2043,iOS 4 in Action,https://salttiger.com/ios-4-in-action/,0
2044,Dreamweaver CS6: The Missing Manual,https://salttiger.com/dreamweaver-cs6-the-missing-manual/,0
2045,Flash CS6: The Missing Manual,https://salttiger.com/flash-cs6-the-missing-manual/,0
2046,Adobe Edge Preview 5: The Missing Manual,https://salttiger.com/adobe-edge-preview-5-the-missing-manual/,0
2047,Photoshop CS6: The Missing Manual,https://salttiger.com/photoshop-cs6-the-missing-manual/,0
2048,"iPad: The Missing Manual, 4th Edition",https://salttiger.com/ipad-the-missing-manual-4th-edition/,0
2049,NOOK Tablet: The Missing Manual,https://salttiger.com/nook-tablet-the-missing-manual/,0
2050,"Switching to the Mac: The Missing Manual, Lion Edition",https://salttiger.com/switching-to-the-mac-the-missing-manual-lion-edition/,0
2051,Learning Rails 3,https://salttiger.com/learning-rails-3/,0
2052,Introducing Regular Expressions,https://salttiger.com/introducing-regular-expressions/,0
2053,The Data Journalism Handbook,https://salttiger.com/the-data-journalism-handbook/,0
2054,LED Lighting,https://salttiger.com/led-lighting/,0
2055,Drupal for Designers,https://salttiger.com/drupal-for-designers/,0
2056,HTML5: The Missing Manual,https://salttiger.com/html5-the-missing-manual/,0
2057,Kindle Fire: The Missing Manual,https://salttiger.com/kindle-fire-the-missing-manual/,0
2058,"Creating a Website: The Missing Manual, 3rd Edition",https://salttiger.com/creating-a-website-the-missing-manual-3rd-edition/,0
2059,Galaxy S II: The Missing Manual,https://salttiger.com/galaxy-s-ii-the-missing-manual/,0
2060,Team Geek,https://salttiger.com/team-geek/,0
2061,Windows PowerShell for Developers,https://salttiger.com/windows-powershell-for-developers/,0
2062,PostgreSQL: Up and Running,https://salttiger.com/postgresql-up-and-running/,0
2063,HLSL and Pixel Shaders for XAML Developers,https://salttiger.com/hlsl-and-pixel-shaders-for-xaml-developers/,0
2064,Google+: The Missing Manual,https://salttiger.com/google-the-missing-manual/,0
2065,"iPhone: The Missing Manual, 5th Edition",https://salttiger.com/iphone-the-missing-manual-5th-edition/,0
2066,QuickBooks 2012: The Missing Manual,https://salttiger.com/quickbooks-2012-the-missing-manual/,0
2067,"iPod: The Missing Manual, 10th Edition",https://salttiger.com/ipod-the-missing-manual-10th-edition/,0
2068,JavaScript: The Missing Manual,https://salttiger.com/javascript-the-missing-manual/,0
2069,"iPad 2: The Missing Manual, 3rd Edition",https://salttiger.com/ipad-2-the-missing-manual-3rd-edition/,0
2070,PHP & MySQL: The Missing Manual,https://salttiger.com/php-mysql-the-missing-manual/,0
2071,Mac OS X Lion: The Missing Manual,https://salttiger.com/mac-os-x-lion-the-missing-manual/,0
2072,"JavaScript & jQuery: The Missing Manual, 2nd Edition",https://salttiger.com/javascript-jquery-the-missing-manual-2nd-edition/,0
2073,Getting Started with D3,https://salttiger.com/getting-started-with-d3/,0
2074,Exploring Everyday Things with R and Ruby,https://salttiger.com/exploring-everyday-things-with-r-and-ruby/,0
2075,Mobile JavaScript Application Development,https://salttiger.com/mobile-javascript-application-development/,0
2076,Macintosh Terminal Pocket Guide,https://salttiger.com/macintosh-terminal-pocket-guide/,0
2077,Sakai OAE Deployment and Management,https://salttiger.com/sakai-oae-deployment-and-management/,0
2078,Getting Started with Couchbase Server,https://salttiger.com/getting-started-with-couchbase-server/,0
2079,Building Web Applications with Erlang,https://salttiger.com/building-web-applications-with-erlang/,0
2080,Learning Node (Early Release),https://salttiger.com/learning-node-early-release/,0
2081,Linux Pocket Guide,https://salttiger.com/linux-pocket-guide/,0
2082,Packet Guide to Routing and Switching,https://salttiger.com/packet-guide-to-routing-and-switching/,0
2083,Mac OS X Lion Pocket Guide,https://salttiger.com/mac-os-x-lion-pocket-guide/,0
2084,"Perl Pocket Reference, 5th Edition",https://salttiger.com/perl-pocket-reference-5th-edition/,0
2085,"CSS Pocket Reference, 4th Edition",https://salttiger.com/css-pocket-reference-4th-edition/,0
2086,"CSS Pocket Reference, 3rd Edition",https://salttiger.com/css-pocket-reference-3rd-edition/,0
2087,Ruby Pocket Reference,https://salttiger.com/ruby-pocket-reference/,0
2088,"MySQL Pocket Reference, 2nd Edition",https://salttiger.com/mysql-pocket-reference-2nd-edition/,0
2089,"SQL Pocket Guide, 3rd Edition",https://salttiger.com/sql-pocket-guide-3rd-edition/,0
2090,Being Geek,https://salttiger.com/being-geek/,0
2091,"Inside Cyber Warfare, 2nd Edition",https://salttiger.com/inside-cyber-warfare-2nd-edition/,0
2092,Inside Cyber Warfare,https://salttiger.com/inside-cyber-warfare/,0
2093,"XSLT, 2nd Edition",https://salttiger.com/xslt-2nd-edition/,0
2094,Making Things See,https://salttiger.com/making-things-see/,0
2095,Environmental Monitoring with Arduino,https://salttiger.com/environmental-monitoring-with-arduino/,0
2096,Safe C++,https://salttiger.com/safe-cpp/,0
2097,Learning iPhone Programming,https://salttiger.com/learning-iphone-programming/,0
2098,Make a Mind-Controlled Arduino Robot,https://salttiger.com/make-a-mind-controlled-arduino-robot/,0
2099,"Arduino Cookbook, 2nd Edition",https://salttiger.com/arduino-cookbook-2nd-edition/,0
2100,Make: Arduino Bots and Gadgets,https://salttiger.com/make-arduino-bots-and-gadgets/,0
2101,Getting Started with Arduino,https://salttiger.com/getting-started-with-arduino/,0
2102,Arduino Cookbook,https://salttiger.com/arduino-cookbook/,0
2103,Head First Android Development (Early Release),https://salttiger.com/head-first-android-development-early-release/,0
2104,Head First Mobile Web,https://salttiger.com/head-first-mobile-web/,0
2105,Head First HTML5 Programming,https://salttiger.com/head-first-html5-programming/,0
2106,Head First jQuery,https://salttiger.com/head-first-jquery/,0
2107,Head Rush Ajax,https://salttiger.com/head-rush-ajax/,0
2108,Head First WordPress,https://salttiger.com/head-first-wordpress/,0
2109,Head First SQL,https://salttiger.com/head-first-sql/,0
2110,Head First Statistics,https://salttiger.com/head-first-statistics/,0
2111,Head First Software Development,https://salttiger.com/head-first-software-development/,0
2112,"Learning Python, 4th Edition",https://salttiger.com/learning-python-4th-edition/,0
2113,"Head First Servlets and JSP, 2nd Edition",https://salttiger.com/head-first-servlets-and-jsp-2nd-edition/,0
2114,Head First Rails,https://salttiger.com/head-first-rails/,0
2115,Getting Started with Dwarf Fortress,https://salttiger.com/getting-started-with-dwarf-fortress/,0
2116,Orchard CMS: Up and Running,https://salttiger.com/orchard-cms-up-and-running/,0
2117,Resource-Oriented Computing with NetKernel,https://salttiger.com/resource-oriented-computing-with-netkernel/,0
2118,YUI 3 Cookbook,https://salttiger.com/yui-3-cookbook/,0
2119,Head First Programming,https://salttiger.com/head-first-programming/,0
2120,"The Art of Community, 2nd Edition",https://salttiger.com/the-art-of-community-2nd-edition/,0
2121,"Hadoop: The Definitive Guide, 3rd Edition",https://salttiger.com/hadoop-the-definitive-guide-3rd-edition/,0
2122,"Head First PMP, 2nd Edition",https://salttiger.com/head-first-pmp-2nd-edition/,0
2123,Head First Physics,https://salttiger.com/head-first-physics/,0
2124,Head First Object-Oriented Analysis and Design,https://salttiger.com/head-first-object-oriented-analysis-and-design/,0
2125,Cocoa and Objective-C: Up and Running,https://salttiger.com/cocoa-and-objective-c-up-and-running/,0
2126,"Mac OS X for Unix Geeks (Leopard), 4th Edition",https://salttiger.com/mac-os-x-for-unix-geeks-leopard-4th-edition/,0
2127,Make: Technology on Your Time Volume 30,https://salttiger.com/make-technology-on-your-time-volume-30/,0
2128,Learn to Solder,https://salttiger.com/learn-to-solder/,0
2129,Getting Started with .NET Gadgeteer,https://salttiger.com/getting-started-with-net-gadgeteer/,0
2130,Fitness for Geeks,https://salttiger.com/fitness-for-geeks/,0
2131,Practical Computer Vision with SimpleCV (Early Release),https://salttiger.com/practical-computer-vision-with-simplecv-early-release/,0
2132,Head First JavaScript,https://salttiger.com/head-first-javascript/,0
2133,YouTube: An Insider’s Guide to Climbing the Charts,https://salttiger.com/youtube-an-insiders-guide-to-climbing-the-charts/,0
2134,Mobile Development with C#,https://salttiger.com/mobile-development-with-csharp/,0
2135,"Mobile Design Pattern Gallery, Color Edition",https://salttiger.com/mobile-design-pattern-gallery-color-edition/,0
2136,Developing Web Applications with Haskell and Yesod,https://salttiger.com/developing-web-applications-with-haskell-and-yesod/,0
2137,Database Design and Relational Theory,https://salttiger.com/database-design-and-relational-theory/,0
2138,"Head First Java, 2nd Edition",https://salttiger.com/head-first-java-2nd-edition/,0
2139,Node: Up and Running,https://salttiger.com/node-up-and-running/,0
2140,HLSL and Pixel Shaders for XAML Developers (Early Release),https://salttiger.com/hlsl-and-pixel-shaders-for-xaml-developers-early-release/,0
2141,Getting Started with Metro Apps (Early Release),https://salttiger.com/getting-started-with-metro-apps-early-release/,0
2142,Developing Backbone.js Applications (Early Release),https://salttiger.com/developing-backbone-js-applications-early-release-early-release/,0
2143,Head First iPhone Development,https://salttiger.com/head-first-iphone-development/,0
2144,"Head First iPhone and iPad Development, 2nd Edition",https://salttiger.com/head-first-iphone-and-ipad-development-2nd-edition/,0
2145,Head First HTML with CSS & XHTML,https://salttiger.com/head-first-html-with-css-xhtml/,0
2146,Head First Excel,https://salttiger.com/head-first-excel/,0
2147,Head First EJB,https://salttiger.com/head-first-ejb/,0
2148,"Head First C#, 2nd Edition",https://salttiger.com/head-first-csharp-2nd-edition/,0
2149,Head First Algebra,https://salttiger.com/head-first-algebra/,0
2150,Head First Ajax,https://salttiger.com/head-first-ajax/,0
2151,Head First 2D Geometry,https://salttiger.com/head-first-2d-geometry/,0
2152,Learning Oracle PL/SQL,https://salttiger.com/learning-oracle-plsql/,0
2153,Oracle SQL*Loader: The Definitive Guide,https://salttiger.com/oracle-sqlloader-the-definitive-guide/,0
2154,Oracle PL/SQL Programming: A Developer’s Workbook,https://salttiger.com/oracle-plsql-programming-a-developers-workbook/,0
2155,Perl for Oracle DBAs,https://salttiger.com/perl-for-oracle-dbas/,0
2156,"Oracle PL/SQL Language Pocket Reference, 4th Edition",https://salttiger.com/oracle-plsql-language-pocket-reference-4th-edition/,0
2157,"Oracle SQL*Plus Pocket Reference, 3rd Edition",https://salttiger.com/oracle-sqlplus-pocket-reference-3rd-edition/,0
2158,"Toad Pocket Reference for Oracle, 2nd Edition",https://salttiger.com/toad-pocket-reference-for-oracle-2nd-edition/,0
2159,Programming the Mobile Web,https://salttiger.com/programming-the-mobile-web/,0
2160,Oracle DBA Pocket Guide,https://salttiger.com/oracle-dba-pocket-guide/,0
2161,Scaling MongoDB,https://salttiger.com/scaling-mongodb/,0
2162,"Programming F# 3.0 (2nd, Early Release)",https://salttiger.com/programming-fsharp-3-0-2nd-early-release/,0
2163,C# 5.0 Pocket Reference (Early Release),https://salttiger.com/csharp-5-0-pocket-reference-early-release/,0
2164,Android Cookbook,https://salttiger.com/android-cookbook/,0
2165,"Using Drupal, 2nd Edition",https://salttiger.com/using-drupal-2nd-edition/,0
2166,"PayPal APIs: Up and Running, 2nd Edition",https://salttiger.com/paypal-apis-up-and-running-2nd-edition/,0
2167,25 Recipes for Getting Started with R,https://salttiger.com/25-recipes-for-getting-started-with-r/,0
2168,21 Recipes for Mining Twitter,https://salttiger.com/21-recipes-for-mining-twitter/,0
2169,Windows PowerShell for Developers (Early Release),https://salttiger.com/windows-powershell-for-developers-early-release/,0
2170,802.11n: A Survival Guide,https://salttiger.com/802-11n-a-survival-guide/,0
2171,SharePoint Apps with LightSwitch,https://salttiger.com/sharepoint-apps-with-lightswitch/,0
2172,Learning Android,https://salttiger.com/learning-android/,0
2173,"Learning iOS Programming, 2nd Edition",https://salttiger.com/learning-ios-programming-2nd-edition/,0
2174,Code Simplicity,https://salttiger.com/code-simplicity/,0
2175,Using Mac OS X Lion Server,https://salttiger.com/using-mac-os-x-lion-server/,0
2176,Learning CFEngine 3,https://salttiger.com/learning-cfengine-3/,0
2177,Programming C# 5.0 (Early Release),https://salttiger.com/programming-c-5-0-early-release/,0
2178,HTML5 Architecture (Early Release),https://salttiger.com/html5-architecture-early-release/,0
2179,Natural Language Annotation for Machine Learning (Early Release),https://salttiger.com/natural-language-annotation-for-machine-learning-early-release/,0
2180,jQuery UI,https://salttiger.com/jquery-ui/,0
2181,Enabling Programmable Self with HealthVault,https://salttiger.com/enabling-programmable-self-with-healthvault/,0
2182,"Programming iOS 5, 2nd Edition",https://salttiger.com/programming-ios-5-2nd-edition/,0
2183,Drupal Development Tricks for Designers,https://salttiger.com/drupal-development-tricks-for-designers/,0
2184,"Linux Pocket Guide, 2nd Edition",https://salttiger.com/linux-pocket-guide-2nd-edition/,0
2185,"Programming Android, 2nd, Early Release",https://salttiger.com/programming-android-2nd-early-release/,0
2186,Building Mobile Applications with Java,https://salttiger.com/building-mobile-applications-with-java/,0
2187,"The Art of SEO, 2nd Edition",https://salttiger.com/the-art-of-seo-2nd-edition/,0
2188,Mobile Design Pattern Gallery,https://salttiger.com/mobile-design-pattern-gallery/,0
2189,Algorithms in a Nutshell,https://salttiger.com/algorithms-in-a-nutshell/,0
2190,Think Complexity,https://salttiger.com/think-complexity/,0
2191,Programming Entity Framework: DbContext,https://salttiger.com/programming-entity-framework-dbcontext/,0
2192,"Programming Perl, 4th Edition",https://salttiger.com/programming-perl-4th-edition/,0
2193,SharePoint 2010 at Work,https://salttiger.com/sharepoint-2010-at-work/,0
2194,"Running Lean, 2nd Edition",https://salttiger.com/running-lean-2nd-edition/,0
2195,Making Musical Apps,https://salttiger.com/making-musical-apps/,0
2196,Making Android Accessories with IOIO,https://salttiger.com/making-android-accessories-with-ioio/,0
2197,Getting Started with OAuth 2.0,https://salttiger.com/getting-started-with-oauth-2-0/,0
