,name,category,note,author,url,downloads,votes,comments
396,移动永久免费云端电话拦截功能,工具,为响应国家综合整治骚扰电话的要求，提供公益性免费高频骚扰电话拦截功能。,追逐梦想43版本,https://www.icloud.com/shortcuts/0b6f8d6a65764f6280377df1fe0f58e3,2276,12,3
397,高级搜索逼格版,效率,用不完的搜索引擎，精准的高级搜索，搜出最想要的结果,x10,https://www.icloud.com/shortcuts/f84578c26250472d8dea291b6c27c158,789,12,1
398,捷径桌面1.0,效率,通过桌面快捷方式管理捷径,paula&&jam,https://www.icloud.com/shortcuts/57c4df77a6ef426a9f644b49683ec3f4,820,12,9
399,音频视频图片转换压缩,工具,视频图片等在线转换，压缩，视频中的音频提取,DC,https://www.icloud.com/shortcuts/5f601f86d88448a08d6b0129ea7854df,2295,12,2
400,习惯打卡,生活,"拿破仑·希尔说过：习惯能够成就一个人,也能够摧毁一个人。",花小醉,https://www.icloud.com/shortcuts/ca1840a34f804b7bb3c4d87906f0d696,1228,12,4
401,替换文本,工具,替换一段文本中的内容。,Lake桑,https://www.icloud.com/shortcuts/6d2455370bb247bb91a4d3355bff8ded,683,12,6
402,观影日记,娱乐,通过录入感想与评价结合 OMDB 的信息在 Day One 生成一份图文并茂的影评。,郝海龙,https://www.icloud.com/shortcuts/368ebf1b28b64c41b3d11ed41e1ad8f4,427,12,11
403,PDF文件切割为单文件《白描》OCR识别,效率,选择PDF文件切割成单个文件存入相簿,阳光真强烈,https://www.icloud.com/shortcuts/56655ceb33074967b60b162a741815b5,386,12,0
404,Apple logo 生成器,娱乐,随机获取18年苹果为iPad Pro发布会创建的372个苹果logo,Marin9090,https://www.icloud.com/shortcuts/f6d1ef7fa1074cae84057ca4a9351e0d,1679,12,5
405,打开支付宝乘车码,生活,快速打开公交乘车码,鸡仔,https://www.icloud.com/shortcuts/b7089748d3264a5781c4102fd663e967,2085,12,2
406,加密相册,效率,加密相册，加密图片，加密分享～,Veritas,https://www.icloud.com/shortcuts/9c98f157ab864dafb81e67df3d711291,1347,12,21
407,查看应用相关捷径,工具,在 App Store 通过分享获取应用相关捷径列表,Alen,https://www.icloud.com/shortcuts/c9786b80ff3d4498ba929fbbed8d3354,1667,12,0
408,AirDrop 交朋友,社交,"用AirDrop交朋友
我的捷径体验都贼好哦～",mrz,https://www.icloud.com/shortcuts/67b495fa26ba471686d3889d4726f3e2,1410,12,6
409,高德一键回家,生活,用高德地图一键导航回家,WWW,https://www.icloud.com/shortcuts/f5dd986057154b939602cb7d5088050f,1440,12,4
410,土味情话,娱乐,你知道我喜欢什么季节吗？不知道。喜欢有你的季节 「教程见视频」,小悟空,https://www.icloud.com/shortcuts/fa14212b510844889ef8f6c16ed03106,2895,11,19
411,骗子查询-查询猫,工具,"一键查询微信QQ手机号是不是骗子！
查询猫是一个骗子查询举报平台，平台运行2个月收录4000个骗子",查询猫,https://www.icloud.com/shortcuts/0accf09ae2f9429bac780ef9a5f4ed84,640,11,19
412,开始自习,效率,帮助你快速进入学习状态，免除干扰,SteSen,https://www.icloud.com/shortcuts/2cd3baa17ac943e29c9735356bdfe313,1309,11,31
413,王者荣耀个性昵称 ,娱乐,还在使用普通昵称？太Out了！换一个「王者个性昵称」吧,小悟空,https://www.icloud.com/shortcuts/e6cd4272404740f8869c97e9680f5667,1830,11,7
414,修改微信提示音,音乐,,阳光,https://www.icloud.com/shortcuts/8d66257fb405487bb9205308b9b7fcd4,5199,11,21
415,朗读任意文章,工具,懒人专用，朗读微信公众号文章，支持停止朗读、历史记录等功能,小悟空,https://www.icloud.com/shortcuts/cc66ed1748b04dabb651078868f3f854,1393,11,21
416,更全面·车来啦实时公交,工具,【持续更新】更全面的车来啦实时公交！在原创SpencerWoo的基础上添加新功能！希望大家喜欢！,Donald Z.,https://www.icloud.com/shortcuts/5babec49718f4a719317b15efaf5f077,1983,11,24
417,万能阅读器Pro,工具,还在下载各种打开文件的软件，这一个，顶他们十个！,枫叶1003,https://www.icloud.com/shortcuts/c0625edef2604df9822fca17589fb6f7,1045,11,5
418,App store翻译助手,工具,翻译,0 1 2 3 4 5 6 7 8 9,https://www.icloud.com/shortcuts/e44ab4ca607c4edfbaed23b22cecbfcc,633,11,3
419,找附近,生活,一键找附近的电影院、酒吧、咖啡厅、景点、美食、厕所、医院、停车场、加油站等等。方便，，直达。,大先生,https://www.icloud.com/shortcuts/b09fa9d4789e4eab90613781dcd09995,2564,11,1
420,Pin - 剪贴板扩展,效率,支持查看历史记录、获取剪贴板链接、搜索、翻译、编解码和转换短链接及二维码,色彩Dmmi,https://www.icloud.com/shortcuts/ab8ab2421544481cb1b429bea45c255c,628,11,3
421,社交达人,社交,使用微信、微博等社交App时所需要的一些实用功能，功能非常多请自行探索，如需其他功能请留言。,Kim,https://www.icloud.com/shortcuts/359dbd295de3449b9e9a60cbcdb7b2f4,7760,11,2
422,网易云音乐,音乐,网易云音乐,阿混,https://www.icloud.com/shortcuts/ce4f89e80cb7428ab82db298adec17dc,8878,11,2
423,Instagram 全类型下载,工具,可通过ins内分享路径下载全类型ins内容,橙汁医生,https://www.icloud.com/shortcuts/7a9b90fa75374bd2acc9c63ad0a5e5d0?from=groupmessage&isappinstalled=0,5379,11,1
424,视觉中国水印添加器,工具,一键给你的照片添加「视觉中国」专属水印。,空一格,https://www.icloud.com/shortcuts/080767b811364de8a14f42b1380faade,1980,11,5
425,网易云喜欢的歌,工具,一键打开网易云喜欢音乐的主页，方便快捷,小悟空,https://www.icloud.com/shortcuts/9c3ee32e1d3c4cf59eebeb922e3cca79,2320,11,8
426,快闪风格生成器,工具,通过简单的输入，即可生成苹果快闪风格视频,小悟空,https://www.icloud.com/shortcuts/483bc4714c024b819f5620681ee8f16d,1676,11,9
427,网络工具,工具,测延迟、量网速一键搞定,Clip,https://www.icloud.com/shortcuts/21dbaf18498c486fb84ca737030f00da,4503,11,1
428,俯瞰中国风景,生活,以图片的形式俯瞰城市风景，百亿像素级别的享受，精确到一个人脸，甚至一颗螺丝，带上VR眼镜，更加震撼！,仙中最靓仔,https://www.icloud.com/shortcuts/ebff2208c49a4913aacf351923604a35,957,11,2
429,早上好（全能版）,生活,不止天气，星座、热搜我全都要！,爱因斯坦,https://www.icloud.com/shortcuts/12106ffa3f824282baf2e99af9174b51,3448,11,4
430,微信透明头像,工具,拒绝关注无用公众号，一个快捷指令+一台安卓机（或使用安卓模拟器）即可,小悟空,https://www.icloud.com/shortcuts/2cfcdcd255c240c0aa0abd04543bc589,626,11,12
431,设备信息查询,工具,用于查询本机的设备和网络等信息,Kim,https://www.icloud.com/shortcuts/fa08df6f4d964c618241bbfe6a41a841,3370,11,9
432,简易Siri,效率,无需用网,꧁解说缘꧂,https://www.icloud.com/shortcuts/e97bd690077e44fb9c44cc88aef6c584,669,11,6
433,设备工具箱,工具,支持设置低电量、勿扰、Wi-Fi、蓝牙，查看设备信息、网络信息,黑悟空,https://www.icloud.com/shortcuts/295557b132bf40da94949265cd2b9cc6,2958,11,4
434,朋友圈文字卡片,社交,各种好玩的信息卡片，等你发现,小悟空,https://www.icloud.com/shortcuts/70df246a92174768a0ce225a11798e1e,1211,11,5
435,好物严选,工具,只为您呈上最权威的好物排行榜【新增旗舰手机、笔记本电脑排行榜】,Marin9090,https://www.icloud.com/shortcuts/1c8e634adb6b4bb887e57dec91db1a01,708,11,4
436,以图搜番,工具,通过番剧截图搜索番剧名称。如果装有b站，那么可以跳转搜索,x10,https://www.icloud.com/shortcuts/1840e3b796f44e9fb15307aa514eb568,483,11,0
437,从视频提取表情包,娱乐,拒绝繁琐操作，从视频提取表情包从未如此简单,小悟空,https://www.icloud.com/shortcuts/e0a990333bb6499295bdefef39bcfcd6,589,11,6
438,今天看啥电影,工具,帮你解决不知看啥电影的问题，数据来自豆瓣电影250,小悟空,https://www.icloud.com/shortcuts/1e943ffcaa074b3484deda7dbd621628,3115,11,4
439,鸡你太美,娱乐,选择一张照片，制作鸡你太美图片,greatghoul,https://www.icloud.com/shortcuts/058fe7363276480e91f086761c900c01,267,11,10
440,找厕所,生活,人有三急，出门在外也要照顾好自己,小悟空,https://www.icloud.com/shortcuts/90c5c3957e7545219274b57eb6ad12af,2423,11,5
441,RSS阅读器,阅读,此捷径用来订阅关注的内容。包括博客，音乐列表，视频主播，新闻等，你关心的所有内容都可以通过此捷径订阅,Kim,https://www.icloud.com/shortcuts/2d74dbfba6df46b6be3bcf141711b98c,996,11,0
442,多功能图片,工具,各种图片功能整合,郁雯汐,https://www.icloud.com/shortcuts/0051a3b7b72d4927a53de935eabec968,1119,10,3
443,微信竖排签名,社交,竖排签名、聊天让你逼格十足,Nicolas-kings,https://www.icloud.com/shortcuts/060ffca5630f4fa09445fa6dbeaff5f7,1654,10,1
444,文字转二维码,效率,打字就变二维码，还可以保存相册，发到微信QQ等。,陈嘉明,https://www.icloud.com/shortcuts/643a98e6ba974625a78bfc76d225d70d,1143,10,3
445,「早安｜管理器」13版,生活,「iOS13专版」为「早安｜晚安」13版快捷指令提供功能管理 ,小悟空,https://www.icloud.com/shortcuts/f1c86266ef5b44fba305040820ba6fc3,3805,10,4
446,GPS定位器,工具,快速获取您的位置信息！,😂,https://www.icloud.com/shortcuts/762853cf6e714ba0b65b62210b7ca572,2174,10,21
447,二合一图床,工具,二合一图床捷径，方便实用,133****2017,https://www.icloud.com/shortcuts/c48061ea05164eaea170af4e358c554b,176,10,7
448,bilibili下载器,工具,,悲喜,https://www.icloud.com/shortcuts/68224791a0aa40d286693984373d02a0,3768,10,5
449,给 iPhone 添加相机水印,效率,,🎈,https://www.icloud.com/shortcuts/f3364e09cdca4fa49129f4e95a5941e9,1826,10,0
450,2020支付宝五福 ,工具,距离2020年支付宝五福时间,小悟空,https://www.icloud.com/shortcuts/56dbf9fec04a4ff1a28fabbbf6c49f78,10938,10,7
451,常用地址导航（语音版）,效率,【求赞】支持qq音乐、网易云音乐、虾米音乐，百度地图、高德地图，苹果地图,大先生,https://www.icloud.com/shortcuts/53b68472728349cdb4b148d8dc95226e,1266,10,2
452,表情说,社交,强大的表情包制作神器，支持自定义文字，数百款表情包在线生成，同时支持使用手机内图片进行生成,Kim,https://www.icloud.com/shortcuts/7ec51c26b27d45028d6a7dc552b358e6,1111,10,11
453,Putany,工具,随意摆图标，还能创建快速链接,Antcuts 蚂蚁捷径,https://www.icloud.com/shortcuts/bc19dcd624694553bf8143e443b6b3bd,554,10,9
454,翻译神器 Pro,生活,支持 Safari 共享表单翻译网页，语音翻译还有多种语言类型和处理,色彩Dmmi,https://www.icloud.com/shortcuts/26bdc9d4a1124805a8ec7e7a34768859,816,10,7
455,搬瓦工快捷操作,效率,搬瓦工快捷操作,大杯阿萨姆红茶,https://www.icloud.com/shortcuts/9e9c26cc0e9c47d3bb7da674c455fc70,298,10,13
456,图片视频处理,工具,一款处理图像和视频的小工具,178****1407,https://www.icloud.com/shortcuts/6d7662100ad0480ba8698547ce536a54,484,10,5
457,微信空白名称/签名/背景图/头像,社交,微信空白名称/签名/背景图/头像,@Geek-小白,https://www.icloud.com/shortcuts/f5b2b6a250474c35a66548dab127d7e5,4038,10,2
458,🅛🅘🅕🅔日记,生活,life日记，记录点滴,Nicolas-kings,https://www.icloud.com/shortcuts/73e95c19f1234b24a6ee48f6b90a405a,540,10,4
459,播放网易云音乐歌单,音乐,一键播放网易云音乐自定义歌单,LaoKKK,https://www.icloud.com/shortcuts/55759a834f6b4ad4a48aadee03dac223,6364,10,13
460,苹果产品价格查询,工具,一键查询 iPhone、iPad、Mac 等苹果产品在官网以及各大电商的价格。,空一格,https://www.icloud.com/shortcuts/ac139d25fc5b407aa874f1017d30eb90,4146,10,2
461,图灵智娃,社交,【快来领取你的专属机器人吧！】智娃会学习你的使用习惯，会越来越懂你哦！,Marin9090,https://www.icloud.com/shortcuts/dbf0bf95936b4eebb656caf17096e830,818,10,4
462,苹果序列号查询生产日期,工具,"苹果产品按照序列号查询生产日期。
可查询12位序列号的整机产品和18序列号的配件产品。信息来源网络
",iGeniusMac,https://www.icloud.com/shortcuts/4cf88414397c40399621ac473c0b5abd,1451,10,0
463,网易私人歌单 高效率精简版,音乐,极速启动高效率精简“全自动”，智能歌单ID识别，声光反馈,SHUTDOWN,https://www.icloud.com/shortcuts/1bb3d3dd6c624abfab6e60295bec10c9,1407,10,4
464,捷径更新检测,工具,捷径社区自动插入的捷径更新检测步骤,Alen,https://www.icloud.com/shortcuts/e0c0af325757438d9d6568fae6cb199e,1027,10,2
465,疫苗药品快查,生活,直通阿里疫苗和药品查询，可查询疫苗有效期和召回信息、药品详情和有效期,mappo,https://www.icloud.com/shortcuts/251df95d1e8c4289885117f51079d926,264,10,0
466,新华字典,工具,可以查询全球最大的字典,于明浩,https://www.icloud.com/shortcuts/832527b01e4f4136b5b0137969f4f420,566,10,3
467,GIF 制作器,效率,正在寻找制作 GIF 的工具？或许它能帮助你！,LiYanan2004,https://www.icloud.com/shortcuts/bf7e15a0f5bc4566b9d719971654785b,1591,10,0
468,微信收款到账提示音,工具,可以设置提示到账多少的提示音,176****1470,https://www.icloud.com/shortcuts/d6a84618280d44d6b4ac133a5e4b9411,3949,10,3
469,倒数日 & 纪念日,生活,记录特定日子已过或将至的天数,24Says,https://www.icloud.com/shortcuts/08106efd4f9943a4bf24b133dbe8cef6,2442,10,12
470,石头-剪子-布,娱乐,一个消遣的剪刀石头布小游戏，看看自己和电脑谁更厉害吧！,于明浩,https://www.icloud.com/shortcuts/0ed480c54a894ce5963171c4030ebf93,1143,10,3
471,4GRollar,工具,免越狱，让你的运营商滚起来！（12.1.2及以下系统、6s以上机型）,Antcuts 蚂蚁捷径,https://www.icloud.com/shortcuts/cf24da3225874857bee2c1c5b65a2790,915,10,19
472,知乎视频下载器,工具,一键下载知乎小视频,Veritas,https://www.icloud.com/shortcuts/2907294146f242deb2729c5d59d5e8e4,3028,10,13
473,疯狂文字弹幕,娱乐,用「疯狂弹幕」开始你的表演🤪,小悟空,https://www.icloud.com/shortcuts/81f2d32582fd498d8ee197e538d759ef,436,10,1
474,限时免费,工具,人工筛选好用的应用进行收录，相比其他平台多出了小说限免，编程限免，公开课限免等。只为真正有价值的东西,柒科志,https://www.icloud.com/shortcuts/c01ecc2dbcd3476188759ee13c5cc5e6,2332,10,4
475,名称小数字生成,工具,在你的昵称中加上¹²³⁴⁵⁶⁷⁸⁹⁰。,寒冰SC,https://www.icloud.com/shortcuts/90ebac063af1489eb1b81db25c11c317,493,10,0
476,教你敲代码,娱乐,这个存粹是阴差阳错导致的，感觉效果不错👌🏿，分享一波,Nicolas-kings,https://www.icloud.com/shortcuts/524c1de4ea744fd595ce4e64a33272cd,406,10,2
477,熊掌记•剪藏,效率,将 Safari 网页以Markdown形式保存到熊掌记，支持直接插入图片,Veritas,https://www.icloud.com/shortcuts/0af5820d467943589b20b53dd74dcd24,290,10,4
478,豆瓣电影海报下载,效率,豆瓣电影原生海报下载～,Veritas,https://www.icloud.com/shortcuts/f7c3a2b91bf74f16ac4fcfc68bdf2055,1573,10,5
479,电影票房,生活,一键查看不同时间范围的电影票房数据，详情请看下方详细介绍和视频。,匆匆如七,https://www.icloud.com/shortcuts/1c4a4307389b4c1abdfbda063eea145c,1926,10,9
480,🚬戒烟日记,生活,把烟熄灭了吧 对身体会好一点,Alen,https://www.icloud.com/shortcuts/e776aea3c4614b9680cc0a5aa3863135,1206,10,5
481,多功能图片处理ios13,工具,【邀请码：100268】你们心心念念的ios13出来了。改着老费劲了,大先生,https://www.icloud.com/shortcuts/a32e04cf82d245cc95486330a9c04173,1537,9,5
482,每日早间新闻,工具,每天三分钟，知晓天下事。新闻早报，陪你开启全新的一天。还支持分享内容给好友。,小悟空,https://www.icloud.com/shortcuts/d1326e32c7e546a39afccb79aa170b1b,2568,9,27
483,图片转PDF,效率,能将单张/多张图片，转换成PDF文件，纯本地操作，隐私有保障,小悟空,https://www.icloud.com/shortcuts/e7df803eaae444d68301f7298bf8a7eb,542,9,0
484,12|朋友圈小尾巴ID查询,工具,V1.01 版本,LCR游戏君,https://www.icloud.com/shortcuts/414437aec7894fc7b87f43dedee948bb,4762,9,4
485,骗子查询-查询猫,工具,iOS12适配版本，来咯😁,꧁IT Man꧂,https://www.icloud.com/shortcuts/549d7ab6e18f419dac663bbc41082684,818,9,5
486,超级文件加密系统ios13,工具,可以加密文件视频图片等媒体信息,变量,https://www.icloud.com/shortcuts/d893560ce40f443db41b6018682e293c,660,9,2
487,微博秒拍视频下载,工具,,悲喜,https://www.icloud.com/shortcuts/cf03f27ee1a644de875213354208eccb,3846,9,3
488,剪切板,效率,简单快速清晰明了的剪切板📋,SteSen,https://www.icloud.com/shortcuts/7145cdc926db4ef79acec56a5e6a25cb,460,9,11
489,全能音视频处理,工具,支持音视频调速，改封面、元数据、分辨率，视频提取音频和视频转GIF,色彩Dmmi,https://www.icloud.com/shortcuts/084e55c00bcf4e36b3e17cc9d5370e48,1976,9,6
